Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2019-10-01 16:00:00,12,9.0,1.0,33.0,1.0,-9999.0,1.0,7.7104,1.0,15.4802,1.0,23.1906,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-01 17:00:00,12,12.0,1.0,43.0,1.0,-9999.0,1.0,10.3422,1.0,18.5168,1.0,28.859,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-01 18:00:00,12,19.0,1.0,68.0,1.0,-9999.0,1.0,21.5577,1.0,32.3794,1.0,53.9371,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-01 19:00:00,12,24.0,1.0,61.0,1.0,-9999.0,1.0,44.9748,1.0,41.6325,1.0,86.6073,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-01 20:00:00,12,29.0,1.0,176.0,3.2,-9999.0,1.0,31.6033,1.0,38.3253,1.0,69.9286,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-01 21:00:00,12,24.0,1.0,103.0,1.0,-9999.0,1.0,32.5468,1.0,37.1996,1.0,69.7464,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-01 22:00:00,12,22.0,1.0,68.0,1.0,-9999.0,1.0,27.1963,1.0,35.1592,1.0,62.3555,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-01 23:00:00,12,24.0,1.0,58.0,1.0,-9999.0,1.0,15.9418,1.0,28.459,1.0,44.4007,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 00:00:00,12,19.0,1.0,44.0,1.0,-9999.0,1.0,15.2899,1.0,27.3331,1.0,42.623,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 01:00:00,12,23.0,1.0,37.0,1.0,-9999.0,1.0,9.2706,1.0,21.826,1.0,31.0967,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 02:00:00,12,15.0,1.0,43.0,1.0,-9999.0,1.0,4.0684,1.0,14.8307,1.0,18.8991,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 03:00:00,12,15.0,1.0,38.0,1.0,-9999.0,1.0,6.9512,1.0,18.3671,1.0,25.3183,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 04:00:00,12,14.0,1.0,40.0,1.0,-9999.0,1.0,3.8607,1.0,17.3286,1.0,21.1893,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 05:00:00,12,23.0,1.0,77.0,1.0,-9999.0,1.0,20.6831,1.0,20.2076,1.0,40.8907,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 06:00:00,12,41.0,1.0,132.0,2.1,-9999.0,1.0,56.4055,1.0,22.3246,1.0,78.7301,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 07:00:00,12,45.0,2.2,114.0,1.0,-9999.0,1.0,98.8217,1.0,24.6075,1.0,123.429,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 08:00:00,12,36.0,1.0,76.0,1.0,-9999.0,1.0,80.6157,1.0,23.4846,1.0,104.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 09:00:00,12,44.0,1.0,80.0,1.0,-9999.0,1.0,49.0474,1.0,29.2679,1.0,78.3153,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 10:00:00,12,27.0,1.0,63.0,1.0,-9999.0,1.0,35.8291,1.0,29.0206,1.0,64.8497,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 11:00:00,12,33.0,1.0,81.0,1.0,-9999.0,1.0,31.4917,1.0,28.4922,1.0,59.9839,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 12:00:00,12,22.0,1.0,74.0,1.0,-9999.0,1.0,32.5523,2.3,24.8232,1.0,57.3755,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 13:00:00,12,15.0,1.0,64.0,1.0,-9999.0,1.0,27.7866,1.0,28.9356,1.0,56.7223,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 14:00:00,12,23.0,1.0,45.0,1.0,-9999.0,1.0,24.6541,1.0,26.2278,1.0,50.8819,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 15:00:00,12,15.0,1.0,55.0,1.0,-9999.0,1.0,17.0387,1.0,26.8983,1.0,43.937,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 16:00:00,12,22.0,1.0,97.0,2.3,-9999.0,1.0,31.889,1.0,33.1519,1.0,65.0408,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 17:00:00,12,26.0,1.0,96.0,1.0,-9999.0,1.0,48.9224,1.0,34.745,1.0,83.6674,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 18:00:00,12,27.0,1.0,100.0,1.0,-9999.0,1.0,49.9159,1.0,30.3631,1.0,80.279,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 19:00:00,12,23.0,1.0,74.0,1.0,-9999.0,1.0,46.9624,1.0,27.4681,1.0,74.4305,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 20:00:00,12,27.0,1.0,65.0,1.0,-9999.0,1.0,44.2786,1.0,34.051,1.0,78.3295,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 21:00:00,12,24.0,1.0,52.0,1.0,-9999.0,1.0,40.5873,1.0,27.1624,1.0,67.7498,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 22:00:00,12,21.0,1.0,42.0,1.0,-9999.0,1.0,26.2405,1.0,23.2409,1.0,49.4814,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-02 23:00:00,12,21.0,1.0,35.0,1.0,-9999.0,1.0,18.9416,1.0,20.3765,1.0,39.3181,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 00:00:00,12,17.0,1.0,21.0,1.0,-9999.0,1.0,9.3293,1.0,15.83,1.0,25.1593,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 01:00:00,12,17.0,1.0,26.0,1.0,-9999.0,1.0,6.6233,1.0,13.7456,1.0,20.3689,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 02:00:00,12,17.0,1.0,42.0,1.0,-9999.0,1.0,5.893,1.0,12.0118,1.0,17.9048,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 03:00:00,12,24.0,1.0,32.0,1.0,-9999.0,1.0,4.8581,1.0,13.1025,1.0,17.9606,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 04:00:00,12,20.0,2.6,17.0,2.6,-9999.0,1.0,4.0939,1.0,12.5524,1.0,16.6462,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 05:00:00,12,19.0,1.0,25.0,1.0,-9999.0,1.0,4.6585,1.0,13.3002,1.0,17.9587,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 06:00:00,12,24.0,1.0,30.0,1.0,-9999.0,1.0,20.013,1.0,18.4832,1.0,38.4962,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 07:00:00,12,32.0,1.0,63.0,1.0,-9999.0,1.0,57.2891,1.0,20.2963,1.0,77.5854,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 08:00:00,12,36.0,1.0,115.0,1.0,-9999.0,1.0,80.2986,1.0,23.9934,1.0,104.292,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 09:00:00,12,38.0,1.0,85.0,1.0,-9999.0,1.0,65.7992,1.0,28.8449,1.0,94.6442,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 10:00:00,12,34.0,1.0,68.0,1.0,-9999.0,1.0,49.3719,1.0,35.0387,1.0,84.4106,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 11:00:00,12,27.0,1.0,42.0,1.0,-9999.0,1.0,28.3367,1.0,25.0456,1.0,53.3823,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 12:00:00,12,39.0,1.0,69.0,1.0,-9999.0,1.0,26.8438,1.0,44.3485,1.0,71.1923,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 13:00:00,12,31.0,1.0,47.0,1.0,-9999.0,1.0,34.7606,1.0,42.9524,1.0,77.713,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 14:00:00,12,29.0,1.0,90.0,1.0,-9999.0,1.0,29.2769,1.0,30.5682,1.0,59.845,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 15:00:00,12,26.0,2.3,60.0,1.0,-9999.0,1.0,29.2678,1.0,26.3717,1.0,55.6395,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 16:00:00,12,21.0,1.0,71.0,1.0,-9999.0,1.0,30.2001,1.0,31.1764,1.0,61.3765,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 17:00:00,12,29.0,1.0,96.0,1.0,-9999.0,1.0,44.4349,1.0,40.687,1.0,85.122,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 18:00:00,12,32.0,1.0,92.0,1.0,-9999.0,1.0,61.9762,1.0,40.9429,1.0,102.919,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 19:00:00,12,31.0,1.0,89.0,1.0,-9999.0,1.0,66.4123,1.0,35.7051,1.0,102.117,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 20:00:00,12,27.0,1.0,87.0,1.0,-9999.0,1.0,57.0577,1.0,37.8112,1.0,94.8689,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 21:00:00,12,31.0,1.0,80.0,1.0,-9999.0,1.0,58.4655,1.0,28.7023,1.0,87.1678,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 22:00:00,12,29.0,1.0,67.0,1.0,-9999.0,1.0,65.9627,1.0,24.3302,1.0,90.2929,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-03 23:00:00,12,24.0,1.0,59.0,1.0,-9999.0,1.0,51.1556,1.0,21.9295,1.0,73.0851,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-04 00:00:00,12,26.0,1.0,69.0,1.0,-9999.0,1.0,85.6599,2.3,20.99,1.0,106.65,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-04 01:00:00,12,18.0,1.0,48.0,1.0,-9999.0,1.0,49.7386,2.3,18.2193,1.0,67.9579,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2019-10-04 02:00:00,12,26.0,1.0,57.0,1.0,-9999.0,1.0,45.8129,2.3,17.2041,1.0,63.017,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
